globalSpinIndex,baseSpinIndex,state,outcomeId,type,winAmount,triggeredFeatureId,patternSource,winConditionType,generatedWinLine,anchorsCount,visualRequestedType,visualAppliedType,visualApplied,visualPaylinesChosen,visualAttemptsUsed,visualGuardFailReason,visualSeed,teaseEligible,teaseChanceUsed,teaseRoll,teaseBlockedBy,visualGuardFailDetail,visualAttemptReasons,expectedWinAmount,evaluatedWinAmount,evaluationMatch,evaluatedEventCount,evaluatedRuleTypes,eventsJson
502,471,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1278488217,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
503,471,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,585386520,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
504,471,FREE,FREE_NEAR_MISS,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4|0,1,,1883658493,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
505,471,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,800816874,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
506,471,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1493918571,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
507,471,FREE,FREE_SMALL_WIN,WIN,5,,GENERATED,LINE,1,3,NONE,NONE,false,,1,,534735569,true,0.18,0.30370557215064764,CHANCE_MISS,,SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_1_L1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]"
508,471,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1414845331,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
509,471,FREE,FREE_NEAR_MISS,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3,2,,1051165794,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
510,471,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1641591812,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
511,471,FREE,FREE_NEAR_MISS,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1,1,,1060313703,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
512,472,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,1,3,NONE,NONE,false,,3,,906053844,true,0.08,0.6024187884759158,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_1_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]"
513,473,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,884146920,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
514,474,BASE,MEDIUM_WIN,WIN,5,,GENERATED,LINE,4,3,NONE,NONE,false,,1,,1140129258,false,0,,NOT_ELIGIBLE,,SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_4_H1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""H1"",""displaySymbolId"":""H1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]"
515,475,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,2,1,,818054312,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
516,476,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,683126661,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
517,477,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,616119908,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
518,478,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,TEASE,TEASE,true,0|2,3,,769696730,true,0.08,0.07193192490376532,NONE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]"
519,479,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1|0,1,,259326435,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
520,480,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,992042164,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
521,481,BASE,FREE_GAME_TRIGGER,FEATURE,0,FREE_GAME_TRIGGER,NONE,,,0,NONE,NONE,false,,1,,2119155532,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
522,481,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1255855963,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
523,481,FREE,FREE_NEAR_MISS,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1|2,2,,541811302,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
524,481,FREE,FREE_NEAR_MISS,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4,2,,1567303301,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
525,481,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,823449128,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
526,481,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1516550825,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
527,481,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,2085314774,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
528,481,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,9,,1392213077,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
529,481,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,699111380,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
530,481,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1664224066,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
531,481,FREE,FREE_MEDIUM_WIN,WIN,15,,GENERATED,LINE,2,3,NONE,NONE,false,,1,,4256530,false,0,,NOT_ELIGIBLE,,SUCCESS,15,15,true,1,LINE,"[{""eventId"":""LINE_2_H1_3"",""ruleType"":""LINE"",""winAmount"":15,""paidSymbolId"":""H1"",""displaySymbolId"":""H1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
532,482,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1091702283,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
533,483,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1024695530,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
534,484,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,957688777,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
535,485,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,890682024,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
536,486,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,823675271,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
537,487,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,2,3,TEASE,TEASE,true,0|1,5,,99227287,true,0.08,0.011982145253568888,NONE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_2_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
538,488,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,689661765,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
539,489,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4|3,2,,859905050,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
540,490,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,851493554,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
541,491,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,918500307,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
542,492,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,985507060,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
543,493,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1052513813,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
544,494,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,1119520566,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
545,495,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1186527319,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
546,496,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1253534072,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
547,497,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3,3,,1598696760,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
548,498,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1387547578,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
549,499,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,NONE,NONE,false,,2,,1496746808,true,0.08,0.09430439560674131,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]"
550,500,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,1,3,NONE,NONE,false,,10,,434885042,true,0.08,0.9896167165134102,CHANCE_MISS,,ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;MAX_RETRIES,2,2,true,1,LINE,"[{""eventId"":""LINE_1_L1_5"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2],[1,3],[1,4]],""matchCount"":5,""paylineIndex"":1,""metadata"":{}}]"
551,501,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1299257646,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
552,502,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1232250893,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
553,503,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,5,,1165244140,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
554,504,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1098237387,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
555,505,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1031230634,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
556,506,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,964223881,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
557,507,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,897217128,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
558,508,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,830210375,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
559,509,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,763203622,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
560,510,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,710944944,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
561,511,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,777951697,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
562,512,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,5,,844958450,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
563,513,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,911965203,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
564,514,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,978971956,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
565,515,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1045978709,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
566,516,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,6,,1112985462,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
567,517,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1179992215,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
568,518,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,2,3,TEASE,TEASE,true,4,1,,826277365,true,0.08,0.034354615956544876,NONE,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_2_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
569,519,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0|1,2,,1719911048,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
570,520,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,5,,1506813009,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
571,521,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,2,3,NONE,NONE,false,,1,,280848909,true,0.08,0.912407161667943,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_2_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
572,522,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1372799503,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
573,523,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,1305792750,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
574,524,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1238785997,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
575,525,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1171779244,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
576,526,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1104772491,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
577,527,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1037765738,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
578,528,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,970758985,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
579,529,BASE,FREE_GAME_TRIGGER,FEATURE,0,FREE_GAME_TRIGGER,NONE,,,0,NONE,NONE,false,,1,,36399727,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
580,529,FREE,FREE_NEAR_MISS,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0|2,2,,771713905,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
581,529,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1881060898,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
582,529,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1187959201,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
583,529,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,494857504,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
584,529,FREE,FREE_SMALL_WIN,WIN,5,,GENERATED,LINE,2,3,NONE,NONE,false,,10,,1622795140,true,0.18,0.4313064261805266,CHANCE_MISS,,ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;MAX_RETRIES,5,5,true,1,LINE,"[{""eventId"":""LINE_2_L1_4"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2],[2,3]],""matchCount"":4,""paylineIndex"":2,""metadata"":{}}]"
585,529,FREE,FREE_SMALL_WIN,WIN,5,,GENERATED,LINE,1,3,NONE,NONE,false,,10,,597303141,true,0.18,0.5180936753749847,CHANCE_MISS,,ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;MAX_RETRIES,5,5,true,1,LINE,"[{""eventId"":""LINE_1_L1_4"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2],[1,3]],""matchCount"":4,""paylineIndex"":1,""metadata"":{}}]"
586,529,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1584447587,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
587,529,FREE,FREE_SMALL_WIN,WIN,5,,GENERATED,LINE,2,3,NONE,NONE,false,,2,,1453680857,true,0.18,0.7804677719250321,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_2_L1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
588,529,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1324316315,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
589,529,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,631214618,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
590,530,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1647361619,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
591,531,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1580354866,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
592,532,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0,1,,1615887538,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
593,533,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4,1,,1265087601,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
594,534,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,1379334607,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
595,535,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1312327854,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
596,536,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1245321101,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
597,537,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1178314348,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
598,538,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1111307595,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
599,539,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1044300842,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
600,540,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,5,,1101570967,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
601,541,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1168577720,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
602,542,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,NONE,NONE,false,,1,,1245537654,true,0.08,0.3769549347925931,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]"
