globalSpinIndex,baseSpinIndex,state,outcomeId,type,winAmount,triggeredFeatureId,patternSource,winConditionType,generatedWinLine,anchorsCount,visualRequestedType,visualAppliedType,visualApplied,visualPaylinesChosen,visualAttemptsUsed,visualGuardFailReason,visualSeed,teaseEligible,teaseChanceUsed,teaseRoll,teaseBlockedBy,visualGuardFailDetail,visualAttemptReasons,expectedWinAmount,evaluatedWinAmount,evaluationMatch,evaluatedEventCount,evaluatedRuleTypes,eventsJson,stateBefore,stateAfter,freeRemainingAfter,scatterCount,scatterGuardApplied,scatterAttemptsUsed,scatterFallbackUsed,anyPosSymbolId,anyPosTargetCount,anyPosActualCount,anyPosGuardApplied,anyPosAttemptsUsed,anyPosFallbackUsed
831,741,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,131238104,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
832,742,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,7,,1222071593,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
833,743,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1719586006,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
834,744,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,366276309,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
835,745,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,987033388,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
836,746,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1954624211,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
837,747,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,601314514,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
838,748,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,1,3,NONE,NONE,false,,2,,1164807176,true,0.08,0.08426283462904394,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_1_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
839,749,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,7,,2105304880,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
840,750,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1813347142,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
841,751,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1,1,,384890142,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
842,752,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,2|4,1,,317883389,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
843,753,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,1,3,NONE,NONE,false,,1,,1680304158,true,0.08,0.19081407156772912,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_1_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
844,754,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1363348662,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
845,755,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,10038965,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
846,756,BASE,FREE_GAME_TRIGGER,FEATURE,0,FREE_GAME_TRIGGER,NONE,,,0,NONE,NONE,false,,3,,1290137887,false,0,,NOT_ELIGIBLE,,FORBIDDEN_SYMBOL_DETECTED;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,FREE,10,3,true,1,false,,,0,false,1,false
847,756,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,405770920,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,FREE,FREE,9,0,false,1,false,,,0,false,1,false
848,756,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1632285369,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,FREE,FREE,8,0,false,1,false,,,0,false,1,false
849,756,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,624625638,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,FREE,FREE,7,0,false,1,false,,,0,false,1,false
850,756,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1262939760,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,FREE,FREE,6,0,false,1,false,,,0,false,1,false
851,756,FREE,FREE_NEAR_MISS,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4,2,,1632470199,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,,FREE,FREE,5,0,false,1,false,,,0,false,1,false
852,756,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1044085042,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,FREE,FREE,4,0,false,1,false,,,0,false,1,false
853,756,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1212825965,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,FREE,FREE,3,0,false,1,false,,,0,false,1,false
854,756,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,825230324,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,FREE,FREE,2,0,false,1,false,,,0,false,1,false
855,756,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1431680683,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,FREE,FREE,1,0,false,1,false,,,0,false,1,false
856,756,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,606375606,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,FREE,BASE,0,0,false,1,false,,,0,false,1,false
857,757,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1699508076,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
858,758,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3,3,,2004518105,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
859,759,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,2|4,6,,2066594071,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
860,760,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,180797564,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
861,761,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1172512133,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
862,762,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,3,3,NONE,NONE,false,,1,,1912922113,true,0.08,0.8438678635284305,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_3_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[1,1],[2,2]],""matchCount"":3,""paylineIndex"":3,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
863,763,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,415835769,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
864,764,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,937473928,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
865,765,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,1,3,NONE,NONE,false,,5,,93720542,true,0.08,0.8595918205101043,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_1_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
866,766,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,650873974,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
867,767,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,3,3,NONE,NONE,false,,1,,312575260,true,0.08,0.5367411251645535,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_3_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[1,1],[2,2]],""matchCount"":3,""paylineIndex"":3,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
868,768,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,2055745420,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
869,769,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,885912179,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
870,770,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3,7,,1484763838,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
871,771,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0,6,,1680853310,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
872,772,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1528749477,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
873,773,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1412908122,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
874,774,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4|1,2,,1752790850,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
875,775,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3,3,,1819797603,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
876,776,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1647946327,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
877,777,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,294636630,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
878,778,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1058673067,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
879,779,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1882984532,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
880,780,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,2120025026,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
881,781,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,5,,821632573,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
882,782,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,531677124,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
883,783,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,6,,1884986821,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
884,784,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,2,3,,335884384,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
885,785,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,296638919,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
886,786,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1649948616,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
887,787,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1291708983,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
888,788,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,61600714,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
889,789,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1414910411,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
890,790,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1122952673,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
891,791,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1818704926,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
892,792,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,465395229,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
893,793,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,887914468,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
894,794,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,2|0,2,,1741324959,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
895,795,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,2,3,NONE,NONE,false,,3,,466953311,true,0.08,0.1251014587469399,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_2_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
896,796,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,652876263,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
897,797,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,1,3,NONE,NONE,false,,1,,248098593,true,0.08,0.4479521540924907,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_1_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
898,798,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,935471639,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
899,799,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,417838058,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
900,800,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0|3,1,,201819482,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
901,801,BASE,MEGA_WIN,WIN,100,,GENERATED,LINE,4,5,NONE,NONE,false,,1,,2027563968,false,0,,NOT_ELIGIBLE,,SUCCESS,100,100,true,1,LINE,"[{""eventId"":""LINE_4_H1_5"",""ruleType"":""LINE"",""winAmount"":100,""paidSymbolId"":""H1"",""displaySymbolId"":""H1"",""positions"":[[2,0],[1,1],[0,2],[1,3],[2,4]],""matchCount"":5,""paylineIndex"":4,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
902,802,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,926150515,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
903,803,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,427159182,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
904,804,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1780468879,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
905,805,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4,1,,262297002,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
906,806,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,192120977,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
907,807,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,1545430674,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
908,808,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1396226925,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
909,809,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,42917228,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
910,810,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,1,3,NONE,NONE,false,,1,,301794467,true,0.08,0.41424761107191443,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_1_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
911,811,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1018434731,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
912,812,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1923222868,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
913,813,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,569913171,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
914,814,BASE,ANY_POS_A1_5,WIN,10,,GENERATED,ANY_POSITION,,0,NONE,NONE,false,,1,,123961043,false,0,,NOT_ELIGIBLE,,SUCCESS,10,10,true,1,ANY_POSITION,"[{""eventId"":""ANY_POS_A1_5"",""ruleType"":""ANY_POSITION"",""winAmount"":10,""paidSymbolId"":""A1"",""displaySymbolId"":""A1"",""positions"":[[0,1],[1,1],[1,3],[2,1],[2,4]],""matchCount"":5,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,A1,5,5,true,1,false
915,815,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,2136706223,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
916,816,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,804951376,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
