globalSpinIndex,baseSpinIndex,state,outcomeId,type,winAmount,triggeredFeatureId,patternSource,winConditionType,generatedWinLine,anchorsCount,visualRequestedType,visualAppliedType,visualApplied,visualPaylinesChosen,visualAttemptsUsed,visualGuardFailReason,visualSeed,teaseEligible,teaseChanceUsed,teaseRoll,teaseBlockedBy,visualGuardFailDetail,visualAttemptReasons,expectedWinAmount,evaluatedWinAmount,evaluationMatch,evaluatedEventCount,evaluatedRuleTypes,eventsJson
549,479,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,5,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
550,480,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
551,481,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
552,482,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
553,483,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
554,484,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,3,3,NONE,NONE,false,,2,,,true,0.08,0.6109024618222307,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_3_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[1,1],[2,2]],""matchCount"":3,""paylineIndex"":3,""metadata"":{}}]"
555,485,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
556,486,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
557,487,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,2,3,NONE,NONE,false,,1,,,true,0.08,0.5815680220486342,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_2_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
558,488,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
559,489,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,1,3,NONE,NONE,false,,2,,,true,0.08,0.9636146026560376,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_1_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]"
560,490,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,7,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
561,491,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
562,492,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,1,3,TEASE,TEASE,true,3,2,,,true,0.08,0.0742382434407004,NONE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_1_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]"
563,493,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,1,3,NONE,NONE,false,,1,,,true,0.08,0.7238861686133213,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_1_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]"
564,494,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,7,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
565,495,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
566,496,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,3,3,NONE,NONE,false,,1,,,true,0.08,0.11254904962634782,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_3_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[1,1],[2,2]],""matchCount"":3,""paylineIndex"":3,""metadata"":{}}]"
567,497,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,3,3,NONE,NONE,false,,1,,,true,0.08,0.8238291530092862,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_3_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[1,1],[2,2]],""matchCount"":3,""paylineIndex"":3,""metadata"":{}}]"
568,498,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
569,499,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
570,500,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
571,501,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
572,502,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
573,503,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
574,504,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
575,505,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
576,506,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4|2,4,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
577,507,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,NONE,NONE,false,,10,,,true,0.08,0.09396890814719128,CHANCE_MISS,,ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;MAX_RETRIES,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_4"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2],[1,3]],""matchCount"":4,""paylineIndex"":4,""metadata"":{}}]"
578,508,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
579,509,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,NONE,NONE,false,,3,,,true,0.08,0.20954643196649325,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]"
580,510,BASE,FREE_GAME_TRIGGER,FEATURE,0,FREE_GAME_TRIGGER,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
581,510,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
582,510,FREE,FREE_NEAR_MISS,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3|4,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
583,510,FREE,FREE_SMALL_WIN,WIN,5,,GENERATED,LINE,2,3,NONE,NONE,false,,10,,,true,0.18,0.6089447251256784,CHANCE_MISS,,ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;MAX_RETRIES,5,5,true,1,LINE,"[{""eventId"":""LINE_2_L1_4"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2],[2,3]],""matchCount"":4,""paylineIndex"":2,""metadata"":{}}]"
584,510,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
585,510,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
586,510,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
587,510,FREE,FREE_SMALL_WIN,WIN,5,,GENERATED,LINE,4,3,NONE,NONE,false,,1,,,true,0.18,0.23483140979465178,CHANCE_MISS,,SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_4_L1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]"
588,510,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
589,510,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
590,510,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
591,511,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,NONE,NONE,false,,10,,,true,0.08,0.5023538927373594,CHANCE_MISS,,ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;MAX_RETRIES,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_4"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2],[1,3]],""matchCount"":4,""paylineIndex"":4,""metadata"":{}}]"
592,512,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
593,513,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
594,514,BASE,FREE_GAME_TRIGGER,FEATURE,0,FREE_GAME_TRIGGER,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
595,514,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
596,514,FREE,FREE_NEAR_MISS,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4|0,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
597,514,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
598,514,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
599,514,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
600,514,FREE,FREE_SMALL_WIN,WIN,5,,GENERATED,LINE,2,3,TEASE,TEASE,true,3|1,1,,,true,0.18,0.07193443467442873,NONE,,SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_2_L1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
601,514,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
602,514,FREE,FREE_SMALL_WIN,WIN,5,,GENERATED,LINE,4,3,NONE,NONE,false,,1,,,true,0.18,0.9879906148919069,CHANCE_MISS,,SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_4_L1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]"
603,514,FREE,FREE_SMALL_WIN,WIN,5,,GENERATED,LINE,2,3,NONE,NONE,false,,1,,,true,0.18,0.03527524798312465,COOLDOWN,,SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_2_L1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
604,514,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
605,515,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4|1,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
606,516,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
607,517,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
608,518,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
609,519,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
610,520,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
611,521,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
612,522,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,5,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
613,523,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
614,524,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
615,525,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
616,526,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
617,527,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
618,528,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,2|3,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
619,529,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
620,530,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
621,531,BASE,MEDIUM_WIN,WIN,5,,GENERATED,LINE,0,3,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_0_H1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""H1"",""displaySymbolId"":""H1"",""positions"":[[0,0],[0,1],[0,2]],""matchCount"":3,""paylineIndex"":0,""metadata"":{}}]"
622,532,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
623,533,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
624,534,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
625,535,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
626,536,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1|3,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
627,537,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
628,538,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
629,539,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
630,540,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
631,541,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,0,3,NONE,NONE,false,,2,,,true,0.08,0.18776037369095955,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_0_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[0,1],[0,2]],""matchCount"":3,""paylineIndex"":0,""metadata"":{}}]"
632,542,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
633,543,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
634,544,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
635,545,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
636,546,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,3,3,NONE,NONE,false,,1,,,true,0.08,0.941086352888481,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_3_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[1,1],[2,2]],""matchCount"":3,""paylineIndex"":3,""metadata"":{}}]"
637,547,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
638,548,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,2,3,NONE,NONE,false,,2,,,true,0.08,0.24607819666042374,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_2_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
639,549,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1|4,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
640,550,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
641,551,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
642,552,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
643,553,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
644,554,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
645,555,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
646,556,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
647,557,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
648,558,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
649,559,BASE,FREE_GAME_TRIGGER,FEATURE,0,FREE_GAME_TRIGGER,NONE,,,0,NONE,NONE,false,,1,,,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
650,559,FREE,FREE_LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
